reporting_entity,facility_name,type,state,electricity_production_gj,electricity_production_mwh,total_scope_1_emissions_t_co2_e,total_scope_2_emissions_t_co2_e,total_emissions_t_co2_e,emission_intensity_t_co2_e_mwh,grid_connected,grid,primary_fuel,important_notes,reporting_period,reporting_year_start,reporting_year_end,abs_reference_year,source_file,facility_name_key,facility_name_canonical,facility_name_core,reporting_entity_key,primary_fuel_family,nger_row_id
AGL ENERGY LIMITED,West Kiewa Hydro,F,VIC,524348.0,145652.0,0.0,746.0,746.0,0.0,On,NEM,Hydro,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,west kiewa hydro,west kiewa hydro,west kiewa,agl energy limited,hydro,2087
AGL ENERGY LIMITED,Yarrawonga Hydro,F,VIC,77952.0,21653.0,0.0,70.0,70.0,0.0,On,NEM,Hydro,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,yarrawonga hydro,yarrawonga hydro,yarrawonga,agl energy limited,hydro,2088
AWF AUS HOLD OP CO PTY LTD,Facility,F,VIC,2231783.0,619940.0,19.0,1397.0,1416.0,0.0,On,NEM,Wind,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,facility,facility,facility,awf aus hold op co pty ltd,wind,2100
BALD HILLS WF HOLDINGS PTY LTD,Bald Hills Wind Farm Pty Ltd,F,VIC,1183663.0,328795.0,92.0,648.0,740.0,0.0,On,NEM,Wind,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,bald hills wind farm pty ltd,bald hills wind farm,bald hills,bald hills wf holdings pty ltd,wind,2101
CBWF HOLDINGS PTY LIMITED,Facility,F,VIC,294999.0,81944.0,6.0,90.0,96.0,0.0,On,NEM,Wind,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,facility,facility,facility,cbwf holdings pty limited,wind,2113
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Berwick LFG Power Station,F,VIC,36393.0,10109.0,513.0,215.0,728.0,0.05,On,NEM,Landfill Gas,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,berwick lfg power station,berwick lfg power station,berwick lfg,ck william australia holdings pty ltd,bioenergy,2119
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Broadmeadows LFG Power Station,F,VIC,43320.0,12033.0,608.0,125.0,733.0,0.05,On,NEM,Landfill Gas,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,broadmeadows lfg power station,broadmeadows lfg power station,broadmeadows lfg,ck william australia holdings pty ltd,bioenergy,2121
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Brooklyn LFG Power Station,F,VIC,31468.0,8741.0,494.0,2.0,496.0,0.06,On,NEM,Landfill Gas,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,brooklyn lfg power station,brooklyn lfg power station,brooklyn lfg,ck william australia holdings pty ltd,bioenergy,2122
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Clayton LFG Power Station,F,VIC,298046.0,82790.0,4068.0,308.0,4376.0,0.05,On,NEM,Landfill Gas,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,clayton lfg power station,clayton lfg power station,clayton lfg,ck william australia holdings pty ltd,bioenergy,2125
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Corio LFG Power Station,F,VIC,27200.0,7556.0,385.0,4.0,389.0,0.05,On,NEM,Landfill Gas,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,corio lfg power station,corio lfg power station,corio lfg,ck william australia holdings pty ltd,bioenergy,2127
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Springvale LFG Power Station,F,VIC,47327.0,13146.0,662.0,5.0,667.0,0.05,On,NEM,Landfill Gas,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,springvale lfg power station,springvale lfg power station,springvale lfg,ck william australia holdings pty ltd,bioenergy,2155
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Wonthaggi Wind Farm,F,VIC,116899.0,32472.0,4.0,52.0,56.0,0.0,On,NEM,Wind,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,wonthaggi wind farm,wonthaggi wind farm,wonthaggi,ck william australia holdings pty ltd,wind,2163
DUNDONNELL WIND FARM PTY LTD,Dundonnell Wind Farm,F,VIC,296736.0,82427.0,5122.0,504.0,5626.0,0.06,On,NEM,Wind,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,dundonnell wind farm,dundonnell wind farm,dundonnell,dundonnell wind farm pty ltd,wind,2182
EDIFY ENERGY PTY. LTD.,GESS ProjectCo Pty Ltd,F,VIC,0.0,0.0,15.0,2967.0,2982.0,0.0,On,NEM,Battery,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,gess projectco pty ltd,gess projectco,gess projectco,edify energy pty. ltd.,battery,2184
EDIFY ENERGY PTY. LTD.,Gannawarra Solar Farm Pty Ltd,F,VIC,266259.0,73961.0,17.0,0.0,17.0,0.0,On,NEM,Solar,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,gannawarra solar farm pty ltd,gannawarra solar farm,gannawarra,edify energy pty. ltd.,solar,2183
ENERGYAUSTRALIA HOLDINGS LIMITED,Jeeralang Power Station,F,VIC,585742.0,162706.0,122828.0,6001.0,128829.0,0.75,On,NEM,Gas,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,jeeralang power station,jeeralang power station,jeeralang,energyaustralia holdings limited,gas,2245
ENERGYAUSTRALIA HOLDINGS LIMITED,Newport Power Station,F,VIC,3286246.0,912846.0,487991.0,20553.0,508544.0,0.53,On,NEM,Gas,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,newport power station,newport power station,newport,energyaustralia holdings limited,gas,2247
ENERGYAUSTRALIA HOLDINGS LIMITED,Yallourn Power Station,F,VIC,34777548.0,9660430.0,12363773.0,160243.0,12524016.0,1.28,On,NEM,Brown Coal,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,yallourn power station,yallourn power station,yallourn,energyaustralia holdings limited,coal,2249
IMPACT INVESTMENT GROUP PTY LTD,Swan Hill Solar Farm,F,VIC,128284.0,35634.0,2.0,65.0,67.0,0.0,On,NEM,Solar,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,swan hill solar farm,swan hill solar farm,swan hill,impact investment group pty ltd,solar,2295
KARADOC SOLAR FARM HOLDCO PTY LTD,KARADOC SOLAR FARM,F,VIC,460149.0,127819.0,0.0,454.0,454.0,0.0,On,NEM,Solar,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,karadoc solar farm,karadoc solar farm,karadoc,karadoc solar farm holdco pty ltd,solar,2311
KIAMCO HANWHA FORESIGHT BANNERTON PTY LTD,Bannerton Solar Farm,F,VIC,442556.0,122932.0,0.0,0.0,0.0,0.0,On,NEM,Solar,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,bannerton solar farm,bannerton solar farm,bannerton,kiamco hanwha foresight bannerton pty ltd,solar,2313
KIATA WIND FARM HOLDINGS PTY LTD,Kiata Wind Farm Pty Ltd,F,VIC,466389.0,129552.0,6.0,197.0,203.0,0.0,On,NEM,Wind,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,kiata wind farm pty ltd,kiata wind farm,kiata,kiata wind farm holdings pty ltd,wind,2314
LAL LAL WIND FARMS NOM CO PTY LIMITED,Lal Lal Wind Farm,F,VIC,977734.0,271593.0,668.0,1190.0,1858.0,0.0,Off,Off-grid,Wind,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,lal lal wind farm,lal lal wind farm,lal lal,lal lal wind farms nom co pty limited,wind,2315
LMS ENERGY PTY LTD,Ballarat Renewable Energy Facility,F,VIC,42636.0,11843.0,664.0,0.0,664.0,0.06,On,NEM,Landfill Gas,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,ballarat renewable energy facility,ballarat renewable energy facility,ballarat facility,lms energy pty ltd,bioenergy,2329
LMS ENERGY PTY LTD,Bendigo Renewable Energy Facility,F,VIC,14820.0,4117.0,228.0,0.0,228.0,0.06,On,NEM,Landfill Gas,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,bendigo renewable energy facility,bendigo renewable energy facility,bendigo facility,lms energy pty ltd,bioenergy,2330
LMS ENERGY PTY LTD,Drysdale Renewable Energy Facility,F,VIC,29153.0,8098.0,421.0,0.0,421.0,0.05,On,NEM,Landfill Gas,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,drysdale renewable energy facility,drysdale renewable energy facility,drysdale facility,lms energy pty ltd,bioenergy,2334
LMS ENERGY PTY LTD,Hampton Park Renewable Energy Facility,F,VIC,243877.0,67744.0,3593.0,0.0,3593.0,0.05,On,NEM,Landfill Gas,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,hampton park renewable energy facility,hampton park renewable energy facility,hampton park facility,lms energy pty ltd,bioenergy,2336
LMS ENERGY PTY LTD,Mornington Peninsula Renewable Energy Facility,F,VIC,21046.0,5846.0,320.0,0.0,320.0,0.05,On,NEM,Landfill Gas,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,mornington peninsula renewable energy facility,mornington peninsula renewable energy facility,mornington peninsula facility,lms energy pty ltd,bioenergy,2338
LMS ENERGY PTY LTD,Shepparton Renewable Energy Facility,F,VIC,23092.0,6414.0,354.0,0.0,354.0,0.06,On,NEM,Landfill Gas,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,shepparton renewable energy facility,shepparton renewable energy facility,shepparton facility,lms energy pty ltd,bioenergy,2346
LMS ENERGY PTY LTD,Wollert Renewable Energy Facility,F,VIC,217276.0,60355.0,3361.0,0.0,3361.0,0.06,On,NEM,Landfill Gas,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,wollert renewable energy facility,wollert renewable energy facility,wollert facility,lms energy pty ltd,bioenergy,2351
LMS ENERGY PTY LTD,Wyndham Renewable Energy Facility,F,VIC,113201.0,31445.0,1758.0,0.0,1758.0,0.06,On,NEM,Landfill Gas,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,wyndham renewable energy facility,wyndham renewable energy facility,wyndham facility,lms energy pty ltd,bioenergy,2352
MERIDIAN ENERGY AUSTRALIA PTY LIMITED,Mt Mercer Wind farm Pty Ltd,F,VIC,1453171.0,403659.0,110.0,0.0,110.0,0.0,On,NEM,Wind,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,mount mercer wind farm pty ltd,mount mercer wind farm,mount mercer,meridian energy australia pty limited,wind,2357
MOMENTUM ENERGY PTY LIMITED,Alfred Hospital Cogeneration Plant,F,VIC,47336.0,13149.0,13493.0,422.0,13915.0,1.03,On,NEM,Gas,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,alfred hospital cogeneration plant,alfred hospital cogeneration plant,alfred hospital cogeneration,momentum energy pty limited,gas,2359
MOMENTUM ENERGY PTY LIMITED,Dandenong Hospital Cogeneration Plant,F,VIC,66074.0,18354.0,16945.0,192.0,17137.0,0.92,On,NEM,Gas,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,dandenong hospital cogeneration plant,dandenong hospital cogeneration plant,dandenong hospital cogeneration,momentum energy pty limited,gas,2360
MOMENTUM ENERGY PTY LIMITED,Geelong Hospital Cogeneration Plant,F,VIC,53333.0,14815.0,12993.0,354.0,13347.0,0.88,On,NEM,Gas,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,geelong hospital cogeneration plant,geelong hospital cogeneration plant,geelong hospital cogeneration,momentum energy pty limited,gas,2361
MOMENTUM ENERGY PTY LIMITED,Royal Melbourne Hospital Cogeneration Plant,F,VIC,105399.0,29277.0,29038.0,348.0,29386.0,0.99,On,NEM,Gas,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,royal melbourne hospital cogeneration plant,royal melbourne hospital cogeneration plant,royal melbourne hospital cogeneration,momentum energy pty limited,gas,2362
MOMENTUM ENERGY PTY LIMITED,ST. Vincent’s Hospital Cogeneration Plant,F,VIC,43842.0,12178.0,12813.0,396.0,13209.0,1.05,On,NEM,Gas,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,st vincent s hospital cogeneration plant,st vincent s hospital cogeneration plant,st vincent s hospital cogeneration,momentum energy pty limited,gas,2363
MORTONS LANE WIND FARM (HOLDING) PTY LTD,Mortons Lane Windfarm Pty Ltd,F,VIC,243287.0,67580.0,0.0,0.0,0.0,0.0,On,NEM,Wind,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,mortons lane windfarm pty ltd,mortons lane windfarm,mortons lane windfarm,mortons lane wind farm (holding) pty ltd,wind,2364
MURRA WARRA PROJECT CO PTY LTD,Murra Warra Wind Farm,F,VIC,529224.0,147007.0,6.0,184.0,190.0,0.0,On,NEM,Wind,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,murra warra wind farm,murra warra wind farm,murra warra,murra warra project co pty ltd,wind,2366
NEOEN AUSTRALIA PTY. LTD.,BULGANA GREEN POWER HUB,F,VIC,19545.0,5429.0,192.0,2854.0,3046.0,0.04,On,NEM,Wind,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,bulgana green power hub,bulgana green power hub,bulgana green hub,neoen australia pty. ltd.,wind,2367
NEOEN AUSTRALIA PTY. LTD.,NUMURKAH SOLAR FARM PTY LTD,F,VIC,903858.0,251072.0,37.0,1155.0,1192.0,0.0,On,NEM,Solar,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,numurkah solar farm pty ltd,numurkah solar farm,numurkah,neoen australia pty. ltd.,solar,2376
ORIGIN ENERGY LIMITED,Ballarat Solar Park,F,VIC,1394.0,387.0,0.0,1.0,1.0,0.0,On,NEM,Solar,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,ballarat solar park,ballarat solar park,ballarat park,origin energy limited,solar,2384
ORIGIN ENERGY LIMITED,Bendigo Solar Park,F,VIC,1671.0,464.0,0.0,4.0,4.0,0.0,On,NEM,Solar,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,bendigo solar park,bendigo solar park,bendigo park,origin energy limited,solar,2385
ORIGIN ENERGY LIMITED,Drapac,F,VIC,2195.0,610.0,388.0,31.0,419.0,0.64,On,NEM,Gas,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,drapac,drapac,drapac,origin energy limited,gas,2390
ORIGIN ENERGY LIMITED,Exhibition Street,F,VIC,5115.0,1421.0,807.0,72.0,879.0,0.57,On,NEM,Gas,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,exhibition street,exhibition street,exhibition street,origin energy limited,gas,2392
ORIGIN ENERGY LIMITED,La Trobe,F,VIC,1947.0,541.0,348.0,28.0,376.0,0.64,On,NEM,Gas,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,la trobe,la trobe,la trobe,origin energy limited,gas,2394
ORIGIN ENERGY LIMITED,Mortlake Power Station,F,VIC,3484915.0,968032.0,531968.0,3902.0,535870.0,0.55,On,NEM,Gas,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,mortlake power station,mortlake power station,mortlake,origin energy limited,gas,2397
PIONEER SAIL HOLDINGS PTY LIMITED,Bairnsdale Power Station,F,VIC,407752.0,113264.0,62064.0,150.0,62214.0,0.55,On,NEM,Gas,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,bairnsdale power station,bairnsdale power station,bairnsdale,pioneer sail holdings pty limited,gas,2411
PIONEER SAIL HOLDINGS PTY LIMITED,Loy Yang B Power Station,F,VIC,33769928.0,9380536.0,10443495.0,2106.0,10445601.0,1.11,On,NEM,Brown Coal,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,loy yang b power station,loy yang b power station,loy yang b,pioneer sail holdings pty limited,coal,2413
PRATT CONSOLIDATED HOLDINGS PTY. LTD.,Visy Energy - Coolaroo Co-gen,F,VIC,74997.0,20833.0,25861.0,11962.0,37823.0,1.24,On,NEM,Biofuel,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,visy energy coolaroo co gen,visy energy coolaroo gen,visy coolaroo gen,pratt consolidated holdings pty. ltd.,other,2481
RATCH - AUSTRALIA CORPORATION PTY LTD,Toora Wind Farm,F,VIC,205760.0,57155.0,25.0,200.0,225.0,0.0,On,NEM,Wind,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,toora wind farm,toora wind farm,toora,ratch - australia corporation pty ltd,wind,2487
SALT CREEK WIND FARM PTY LTD,Salt Creek Wind Farm,F,VIC,640102.0,177806.0,27.0,282.0,309.0,0.0,On,NEM,Wind,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,salt creek wind farm,salt creek wind farm,salt creek,salt creek wind farm pty ltd,wind,2506
SNOWY HYDRO LIMITED,Laverton North Power Station,F,VIC,245075.0,68077.0,40651.0,3116.0,43767.0,0.6,On,NEM,Gas,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,laverton north power station,laverton north power station,laverton north,snowy hydro limited,gas,2518
SNOWY HYDRO LIMITED,Valley Power,F,VIC,28488.0,7913.0,6445.0,2690.0,9135.0,0.81,On,NEM,Gas,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,valley power,valley power,valley,snowy hydro limited,gas,2521
SPIC PACIFIC ENERGY PTY LTD,Challicum Hills Wind Farm,F,VIC,507961.0,141100.0,39.0,0.0,39.0,0.0,On,NEM,Wind,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,challicum hills wind farm,challicum hills wind farm,challicum hills,spic pacific energy pty ltd,wind,2523
SPIC PACIFIC ENERGY PTY LTD,Codrington Wind Farm,F,VIC,173339.0,48150.0,21.0,0.0,21.0,0.0,On,NEM,Wind,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,codrington wind farm,codrington wind farm,codrington,spic pacific energy pty ltd,wind,2525
SPIC PACIFIC ENERGY PTY LTD,Crowlands Wind Farm,F,VIC,910960.0,253045.0,64.0,0.0,64.0,0.0,On,NEM,Wind,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,crowlands wind farm,crowlands wind farm,crowlands,spic pacific energy pty ltd,wind,2526
SPIC PACIFIC ENERGY PTY LTD,Eildon Pondage Hydro,F,VIC,30511.0,8475.0,5.0,0.0,5.0,0.0,On,NEM,Hydro,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,eildon pondage hydro,eildon pondage hydro,eildon pondage,spic pacific energy pty ltd,hydro,2527
SPIC PACIFIC ENERGY PTY LTD,Glenmaggie Hydro,F,VIC,9457.0,2627.0,4.0,0.0,4.0,0.0,On,NEM,Hydro,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,glenmaggie hydro,glenmaggie hydro,glenmaggie,spic pacific energy pty ltd,hydro,2528
SPIC PACIFIC ENERGY PTY LTD,Portland Wind Farms,F,VIC,1563397.0,434277.0,92.0,0.0,92.0,0.0,On,NEM,Wind,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,portland wind farms,portland wind farms,portland farms,spic pacific energy pty ltd,wind,2531
SPIC PACIFIC ENERGY PTY LTD,William Hovell Hydro,F,VIC,17785.0,4940.0,3.0,0.0,3.0,0.0,On,NEM,Hydro,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,william hovell hydro,william hovell hydro,william hovell,spic pacific energy pty ltd,hydro,2534
SPIC PACIFIC ENERGY PTY LTD,Yaloak South Wind Farm,F,VIC,326343.0,90651.0,26.0,0.0,26.0,0.0,On,NEM,Wind,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,yaloak south wind farm,yaloak south wind farm,yaloak south,spic pacific energy pty ltd,wind,2535
SPIC PACIFIC ENERGY PTY LTD,Yambuk Wind Farm,F,VIC,351243.0,97568.0,27.0,0.0,27.0,0.0,On,NEM,Wind,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,yambuk wind farm,yambuk wind farm,yambuk,spic pacific energy pty ltd,wind,2536
SUSTAINABLE ENERGY INFRASTRUCTURE HOLDINGS PTY LIMITED,Werribee Biogas,F,VIC,243495.0,67637.0,3222.0,0.0,3222.0,0.05,On,NEM,Sludge Biogas,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,werribee biogas,werribee biogas,werribee biogas,sustainable energy infrastructure holdings pty limited,bioenergy,2551
WEL 1 PTY LTD,Wemen Solar Farm,F,VIC,438407.0,121780.0,0.0,0.0,0.0,0.0,On,NEM,Solar,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,wemen solar farm,wemen solar farm,wemen,wel 1 pty ltd,solar,2564
AGL ENERGY LIMITED,Kwinana Swift Power Station,F,WA,442826.0,123007.0,71151.0,0.0,71151.0,0.58,On,SWIS,Gas,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,kwinana swift power station,kwinana swift power station,kwinana swift,agl energy limited,gas,2075
ALCOA AUSTRALIAN HOLDINGS PTY LTD,Alinta Pinjarra Generation Facility,F,WA,6851412.0,1903170.0,1340502.0,302.0,1340804.0,0.7,On,SWIS,Gas,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,alinta pinjarra generation facility,alinta pinjarra generation facility,alinta pinjarra generation facility,alcoa australian holdings pty ltd,gas,2089
APT PIPELINES LIMITED,Badgingarra Solar Farm,F,WA,141407.0,39280.0,16.0,62.0,78.0,0.0,On,SWIS,Solar,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,badgingarra solar farm,badgingarra solar farm,badgingarra,apt pipelines limited,solar,2090
APT PIPELINES LIMITED,Badgingarra Wind Farm,F,WA,1764569.0,490158.0,90.0,353.0,443.0,0.0,On,SWIS,Wind,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,badgingarra wind farm,badgingarra wind farm,badgingarra,apt pipelines limited,wind,2091
APT PIPELINES LIMITED,Emu Downs Solar Farm,F,WA,177976.0,49438.0,11.0,67.0,78.0,0.0,On,SWIS,Solar,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,emu downs solar farm,emu downs solar farm,emu downs,apt pipelines limited,solar,2095
APT PIPELINES LIMITED,Emu Downs Wind Farm,F,WA,876726.0,243535.0,79.0,275.0,354.0,0.0,On,SWIS,Wind,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,emu downs wind farm,emu downs wind farm,emu downs,apt pipelines limited,wind,2096
ATCO AUSTRALIA PTY LTD,Karratha Power Station,F,WA,351776.0,97715.0,70699.0,164.0,70863.0,0.72,On,NWIS,Gas,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,karratha power station,karratha power station,karratha,atco australia pty ltd,gas,2098
BHP GROUP LIMITED,Yarnima Power Station,F,WA,2630286.0,730635.0,315226.0,0.0,315226.0,0.43,Off,Off-grid,Gas,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,yarnima power station,yarnima power station,yarnima,bhp group limited,gas,2104
BLUEWATERS POWER 1 PTY LTD,Bluewaters Power 1,F,WA,6277068.0,1743630.0,1469272.0,2534.0,1471806.0,0.84,On,SWIS,Black Coal,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,bluewaters power 1,bluewaters power 1,bluewaters 1,bluewaters power 1 pty ltd,coal,2105
BLUEWATERS POWER 2 PTY LTD,Bluewaters Power 2,F,WA,6378372.0,1771770.0,1434244.0,1300.0,1435544.0,0.81,On,SWIS,Black Coal,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,bluewaters power 2,bluewaters power 2,bluewaters 2,bluewaters power 2 pty ltd,coal,2106
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Ardyaloon Facility,F,WA,7128.0,1980.0,1412.0,0.0,1412.0,0.71,Off,Off-grid,Diesel,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,ardyaloon facility,ardyaloon facility,ardyaloon facility,ck william australia holdings pty ltd,liquid_fuel,2116
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Beagle Bay Facility,F,WA,6837.0,1899.0,1368.0,0.0,1368.0,0.72,Off,Off-grid,Diesel,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,beagle bay facility,beagle bay facility,beagle bay facility,ck william australia holdings pty ltd,liquid_fuel,2117
