ING_UNEMP1,Labour force status - Census,Unemployed (no.),1659,,2154,,,,,2251,,,,
ING_UNEMP2,Labour force status - Census,% of total labour force unemployed,18.2,,20.2,,,,,15.8,,,,
ING_LABF,Labour force status - Census,In the labour force (no.),9126,,10679,,,,,14215,,,,
ING_LFPR,Labour force status - Census,Labour force participation rate (%),51.5,,52.9,,,,,55.7,,,,
ING_NILF,Labour force status - Census,Not in the labour force (%),48.5,,47.2,,,,,44.3,,,,
ING_1564,Labour force status - Census,Total responding population aged 15-64 years (no.),17714,,20206,,,,,25533,,,,
ING_EMP3,Labour force status - Census,% of total Census responding population employed,42.1,,42.2,,,,,46.9,,,,
ING_UA1,Unpaid assistance to a person with a disability - Census,Provided unpaid assistance (no.),2369,,3026,,,,,4114,,,,
ING_UA2,Unpaid assistance to a person with a disability - Census,Provided unpaid assistance (%),11.9,,13.3,,,,,14.4,,,,
ING_UPCC1,Unpaid child care - Census,Cared for own child/children (no.),3727,,4225,,,,,5182,,,,
ING_UPCC2,Unpaid child care - Census,Cared for own child/children (%),18.7,,18.6,,,,,18.1,,,,
ING_UPCC3,Unpaid child care - Census,Cared for other child/children (no.),1799,,1987,,,,,2571,,,,
ING_UPCC4,Unpaid child care - Census,Cared for other child/children (%),9,,8.7,,,,,9,,,,
ING_UPCC5,Unpaid child care - Census,Total provided unpaid child care (no.),5881,,6560,,,,,8266,,,,
ING_UPCC6,Unpaid child care - Census,Total provided unpaid child care (%),29.6,,28.8,,,,,28.9,,,,
ING_UPCC7,Unpaid child care - Census,Did not provide unpaid child care (no.),11802,,13929,,,,,18346,,,,
ING_UPCC8,Unpaid child care - Census,Did not provide unpaid child care (%),59.4,,61.2,,,,,64,,,,
ING_VOLWP1,Voluntary work for an organisation or group - Census,Volunteered for an organisation or group (no.),2459,,3230,,,,,3062,,,,
ING_VOLWP2,Voluntary work for an organisation or group - Census,Volunteered for an organisation or group (%),12.4,,14.2,,,,,10.7,,,,
ING_SAHLTH,Self-assessed health,Excellent/very good self-assessed health (%),,40.3,,,,39.4,,,,,,
ING_DISAB1,Disability status,Profound/severe core activity limitation (no.),,,,,,4449,,,,,,
ING_DISAB2,Disability status,Moderate/mild core activity limitation (no.),,,,,,6842,,,,,,
ING_DISAB3,Disability status,Schooling/employment restriction only (no.),,,,,,3100,,,,,,
ING_DISAB4,Disability status,No limitation or specific restriction (no.),,,,,,5346,,,,,,
ING_DISAB5,Disability status,Total with disability (no.),,,,,,19732,,,,,,
ING_DISAB6,Disability status,Total with disability (%),,,,,,45.8,,,,,,
ING_DISAB7,Disability status,Has no disability or long-term health condition (%),,,,,,54.7,,,,,,
ING_LTHC1,Current long-term health conditions,No current long-term health conditions (%),,,,,,27,,,,,,
